Date,Open,High,Low,Close,Adj Close,Volume,QCOM,Xintec,GUC,AAPL,MTK,TSMC,GOOG,AVGO,MSFT,VIX,TWindex,NASDQ,CSCO,INTC,UMC,FOXCONN,DELTA,TWD,USD,KRW,JPY,CHT,SAMSUNG,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv
2012-09-24,55.299999,55.700001,54.950001,55.5,55.5,15113535.0,63.669998,28.42915,119.5,24.67107,330.0,86.099998,18.664541,34.599998,30.780001,14.15,7768.299805,3160.780029,18.809999,22.799999,12.15,84.155563,111.667229,29.290001,1.329167,1119.199951,78.080002,92.900002,26540.0,3283688218.0,3569397790.0,-285709572.0,1129434362.0,1568775261.0,-439340899.0,16200746886.0,12360730232.0,3840016654.0,0.0009016952046583314,0.0009012889217476783,55.197176572824375,54.613948894943256,54.139037163468494,0.5832276778811192,1.0581394093558814,0.5071434285714288,0.4607147142857144,0.4357141428571428,55.742245320444084,55.21489839384164,56.93675693482084,51.727529065179176,56.401082587708025,51.265584078958646,62.4996875015624,95.71422857142855,95.71422857142855
2012-09-25,55.599998,55.650002,55.25,55.299999,55.299999,7763669.0,62.73,28.42915,116.0,24.055,326.0,85.900002,18.659061,33.009998,30.389999,15.43,7734.129883,3117.72998,18.67,22.540001,12.15,82.135124,110.171684,29.35,1.272917,1119.5,77.863998,93.199997,26540.0,2350525790.0,3340340389.0,-989814599.0,1041597739.0,2048292801.0,-1006695062.0,18818250939.0,14649833850.0,4168417089.0,-0.0036036216216216274,-0.003610130307282411,55.22288217961828,54.70542224228416,54.24457914860771,0.5174599373341238,0.9783030310105687,0.4500010000000003,0.4500002857142858,0.44285709523809524,55.74439265429575,55.155607917132826,56.924471777733,52.16124293655272,56.55914592365979,51.317044647768775,12.499687501562393,89.99991428571425,89.99991428571425
2012-09-26,54.900002,55.150002,54.75,54.900002,54.900002,5912990.0,62.32,28.42915,114.5,23.75643,322.0,86.400002,18.766159,33.459999,30.17,16.809999,7669.629883,3093.699951,18.58,22.65,12.05,79.236237,113.661285,29.309999,1.259583,1117.199951,77.727997,93.199997,26500.0,2530896360.0,3568521307.0,-1037624947.0,1355347500.0,2849971161.0,-1494623661.0,16718896170.0,19840234615.0,-3121338445.0,-0.007233218937309547,-0.007259505499749075,55.142162134713715,54.731366209979605,54.304163044188826,0.41079592473411,0.8379990905248889,0.4428582857142861,0.43571485714285735,0.43571438095238096,55.82609601570824,54.87390569857748,56.68437050426593,52.794201352876925,56.64934786355512,51.38874756501632,0.0,72.22223251028426,78.57142857142857
2012-09-27,54.799999,55.150002,54.799999,55.099998,55.099998,4809219.0,63.490002,28.42915,116.5,24.332857,325.0,87.599998,18.841875,34.900002,30.16,14.84,7683.799805,3136.600098,18.799999,23.09,12.15,79.236237,110.670204,29.379999,1.305833,1118.400024,77.697998,93.699997,26760.0,2366479913.0,2747070087.0,-380590174.0,1367122869.0,1927348457.0,-560225588.0,21683891897.0,18878416358.0,2805475539.0,0.0036429142570887107,0.003636294915870586,55.131621101035286,54.780517115315654,54.3765116765353,0.3511039857196323,0.7551094244999845,0.4428590000000006,0.4321435000000002,0.42857166666666674,55.81517445986438,54.79911182584992,56.54715648460286,53.23855780111143,56.71701477872469,51.5686995069896,26.666133333333164,76.59560434603696,84.28559999999996
2012-09-28,55.25,55.349998,54.799999,55.150002,55.150002,4580522.0,62.470001,28.42915,116.5,23.825001,309.5,89.800003,18.792063,34.869999,29.76,15.73,7715.160156,3116.22998,19.1,22.66,12.2,80.817451,113.162773,29.32,1.273333,1115.400024,77.610001,93.900002,26920.0,2328796929.0,3858108402.0,-1529311473.0,1371256060.0,1409046876.0,-37790816.0,24992643640.0,18853964618.0,6138679022.0,0.0009075136445558722,0.000907102103015589,55.136216325776466,54.82978176660689,54.44682897866845,0.3064345591695741,0.689387347108017,0.4642871428571433,0.4392865714285717,0.43571461904761916,55.650901746674556,54.82052739618258,56.4190724847898,53.6237852294959,56.78055979576407,51.73848791852166,41.666805556018566,78.72343141689608,85.71428571428571
2012-10-02,55.099998,55.349998,54.950001,55.25,55.25,6552980.0,61.790001,28.42915,115.0,23.618214,322.0,89.599998,18.85408,34.419998,29.66,15.71,7718.680176,3120.040039,18.870001,22.84,12.1,80.553917,112.165749,29.290001,1.277083,1111.300049,78.041,93.5,27380.0,2371913547.0,2066728890.0,305184657.0,1288743995.0,1671454287.0,-382710292.0,14834591982.0,11233873788.0,3600718194.0,0.0018132002968920902,0.0018115584336193535,55.164662244332355,54.88581086439264,54.51984452606223,0.27885137993971654,0.6448177182701258,0.4428575714285716,0.4500006428571431,0.44047642857142866,55.650901746674556,54.82052739618258,56.14769007705185,54.17373920866244,56.816656045244535,51.959534621422144,58.33319444398144,74.99992187514646,88.57137142857141
2012-10-04,55.0,55.099998,54.5,55.049999,55.049999,8104245.0,62.650002,28.42915,116.0,23.814285,318.5,90.599998,19.129547,34.419998,30.030001,14.55,7682.339844,3149.459961,18.9,22.469999,11.9,80.026848,112.165749,29.299999,1.269167,1112.300049,78.415001,93.0,27340.0,2438902010.0,2623921184.0,-185019174.0,1429963780.0,1821521186.0,-391557406.0,15951699329.0,14812024547.0,1139674782.0,-0.0036199276018099606,-0.003626495394478013,55.135996433249275,54.907702615806954,54.5680403873293,0.2282938174423208,0.5679560459199777,0.4928572857142858,0.46428607142857153,0.4500002857142858,55.5652537394376,54.79188911770526,55.99129897876149,54.47298744980995,56.82108165173409,52.174156538742096,24.999583331944308,59.99979999999994,82.85705714285712
2012-10-05,55.0,55.299999,55.0,55.099998,55.099998,11700336.0,62.639999,28.42915,115.0,23.306786,325.0,91.0,19.119585,34.439999,29.85,14.33,7690.649902,3136.189941,18.860001,22.68,11.8,79.411926,111.667229,29.27,1.27875,1111.300049,78.484001,93.0,27400.0,2673111650.0,2804150217.0,-131038567.0,2321880430.0,2016234204.0,305646226.0,15519711964.0,15898522179.0,-378810215.0,0.0009082470646366349,0.0009078348578430706,55.12699682493696,54.933342000366025,54.616400170299364,0.19365482457093464,0.5105966546375953,0.42857142857142855,0.46785742857142865,0.4500002857142858,55.38510093632865,54.85775563509993,55.74893069825676,54.85106944460037,56.83396669913715,52.35650949133904,49.999374995312266,26.666133333333164,84.28559999999996
2012-10-08,55.0,55.049999,54.549999,54.650002,54.650002,9556106.0,61.400002,28.42915,110.0,22.791786,327.0,89.099998,18.875252,33.880001,29.780001,15.11,7615.890137,3112.350098,18.9,22.51,11.8,77.918564,112.165749,29.219999,1.260833,1082.699951,78.702003,92.699997,27460.0,1776881284.0,3772095507.0,-1995214223.0,1316082450.0,1834888654.0,-518806204.0,16459484805.0,14810431646.0,1649053159.0,-0.008166896848163203,-0.008200428642157753,55.00774811870272,54.89556333365056,54.61945488209033,0.11218478505216467,0.388293236612391,0.44285685714285705,0.4464289285714287,0.4476191428571429,55.42377916006138,54.633363982795764,55.79005920915656,54.68851264798629,56.69320466023631,52.71631953023988,0.0,0.0,71.42857142857143
2012-10-09,54.75,54.75,54.400002,54.400002,54.400002,8493250.0,60.389999,28.42915,104.5,22.708929,324.0,87.099998,18.532785,33.59,29.280001,16.370001,7592.009766,3065.02002,18.799999,21.9,11.9,78.445633,107.679115,29.280001,1.205417,1110.199951,78.286003,93.599998,27440.0,2319536085.0,3410470068.0,-1090933983.0,2515979070.0,3193404233.0,-677425163.0,24171451072.0,19167852576.0,5003598496.0,-0.004574565248872269,-0.004585060592467549,54.85581158902704,54.829488489163815,54.599504620082115,0.026323099863226673,0.25630696894492644,0.4357134285714283,0.4392858571428572,0.43571438095238096,55.57743263282423,54.33685336717576,55.8232031195119,54.48394073763096,56.43020821903655,53.19360168572535,0.0,0.0,53.70372085047377
2012-10-11,53.700001,53.700001,53.200001,53.299999,53.299999,30659151.0,59.209999,28.42915,101.5,22.432142,325.5,85.5,18.716845,32.93,28.950001,15.59,7451.720215,3049.409912,18.26,21.68,11.7,75.546745,100.201401,29.299999,1.183333,1112.599976,78.074997,93.400002,26080.0,2842947490.0,4108243813.0,-1265296323.0,1834266631.0,1680008554.0,154258077.0,22362900818.0,31467089490.0,-9104188672.0,-0.02022064263894698,-0.020427878216529916,54.466858441770285,54.62555655727531,54.4813677455292,-0.15869811550502533,-0.014509303758913461,0.45714157142857104,0.4500002857142858,0.44047619047619047,56.0759849997824,53.324015571646164,56.182531255581345,53.82461217299008,56.37180626477588,53.28533678284318,0.0,0.0,0.0
2012-10-12,53.299999,53.400002,52.900002,53.150002,53.150002,16268409.0,58.889999,28.42915,103.0,22.489643,320.0,86.300003,18.549223,32.98,29.200001,16.139999,7437.040039,3044.110107,18.41,21.48,11.65,76.249512,100.201401,29.26,1.163333,1112.099976,78.402,92.800003,25920.0,1781452460.0,3253069140.0,-1471616680.0,1255092460.0,1242573220.0,12519240.0,14088087244.0,20362493858.0,-6274406614.0,-0.002814202679440933,-0.002818169992765185,54.137644331327714,54.42881594963861,54.36033449593563,-0.2911716183108979,-0.22269016460791846,0.44999885714285676,0.457143,0.4428573333333334,56.14027662791058,52.68829537208943,56.301872573306596,53.34812799812197,56.4025490019427,53.235546807581116,0.0,0.0,0.0
2012-10-15,53.049999,53.25,53.0,53.25,53.25,10241646.0,59.290001,28.42915,104.0,22.67,315.0,86.400002,18.455324,33.189999,29.51,15.27,7418.899902,3064.179932,18.549999,21.73,11.4,76.864426,100.699913,29.200001,1.2,1111.699951,78.468002,92.099998,26000.0,1920423613.0,2566815077.0,-646391464.0,1661429410.0,1155973020.0,505456390.0,10279118048.0,13497282532.0,-3218164484.0,0.0018814298445369647,0.0018796621722274587,53.91573324849579,54.271640489686796,54.259394996305126,-0.35590724119100514,-0.34366174780933534,0.4285707142857141,0.4357141428571428,0.4428573333333334,55.87103757239688,52.386105856174545,56.35574175820273,53.00854452751154,56.40988144466123,53.22345255533876,5.12811308330886,4.255237664032029,3.999919999999975
2012-10-16,53.400002,53.5,53.299999,53.5,53.5,8036901.0,60.360001,28.42915,103.0,23.206785,317.5,87.5,18.547977,34.349998,29.49,15.22,7471.02002,3101.169922,18.85,22.35,11.4,76.952271,104.688026,29.219999,1.2575,1109.5,78.789001,92.300003,26600.0,1788921051.0,2018452616.0,-229531565.0,1379502160.0,1294788378.0,84713782.0,16937624649.0,19731356069.0,-2793731420.0,0.004694835680751174,0.004683849312426158,53.81179993637185,54.16875509106189,54.190359087550114,-0.35695515469004135,-0.37855915117826555,0.3714282857142856,0.4321427857142857,0.43333347619047624,55.48978689990522,52.32449967152336,56.265045532082496,52.82066918220322,56.45319054505885,53.127762597798274,17.948652202363473,14.893544590250693,13.999919999999975
2012-10-17,53.900002,53.900002,53.299999,53.400002,53.400002,16203149.0,60.98,28.42915,103.0,23.021786,317.0,87.400002,18.816719,34.110001,29.59,15.07,7464.399902,3104.120117,18.709999,21.790001,11.4,76.776581,105.186546,29.17,1.239583,1105.699951,78.824997,91.800003,26720.0,2859251860.0,2938773359.0,-79521499.0,1598682900.0,1427655164.0,171027736.0,17618195686.0,21451314000.0,-3833118314.0,-0.001869121495327091,-0.0018708704826289058,53.70885045227889,54.0662546789203,54.11850844322737,-0.3574042266414139,-0.40965799094848165,0.4142860000000001,0.4214287142857143,0.4500002857142858,54.8694356479835,52.459137780587916,56.12173230400542,52.66398269599458,56.505163093151495,53.00436147827709,16.666666666666664,11.62792320175331,10.0
2012-10-18,53.700001,53.799999,53.450001,53.650002,53.650002,11622262.0,59.959999,28.42915,102.0,22.594286,320.0,88.099998,17.310118,34.049999,29.5,15.03,7465.410156,3072.870117,18.610001,21.67,11.3,76.864426,102.195457,29.16,1.22625,1103.699951,79.059998,92.400002,26740.0,2015889100.0,2547370567.0,-531481467.0,1536213000.0,2057392276.0,-521179276.0,12678959063.0,13444573622.0,-765614559.0,0.004681647764732294,0.004670722936032767,53.69413833920917,54.010754321730936,54.07591694838852,-0.3166159825217676,-0.38177860917934936,0.39285714285714285,0.417857,0.42857166666666674,54.36376292361321,52.679096219243945,55.96194056854136,52.58806057431578,56.445523805626024,52.88781048008828,40.0,23.809546485282375,20.0
2012-10-19,53.599998,53.599998,53.049999,53.25,53.25,16779789.0,58.75,28.42915,102.0,21.780001,323.5,86.699997,16.9811,33.189999,28.639999,17.059999,7408.759766,3005.620117,18.040001,21.27,11.15,75.371056,100.699913,29.200001,1.1725,1103.900024,79.307999,92.0,26040.0,2032081820.0,2134384789.0,-102302969.0,1393318230.0,1496798955.0,-103480725.0,19042233587.0,24141732615.0,-5099499028.0,-0.007455768594379561,-0.00748370176583002,53.58310375440688,53.909320412166814,54.00083358944411,-0.3262166577599359,-0.4177298350372354,0.4214287142857143,0.4285710714285713,0.43333347619047624,53.70079405834046,53.01349308451668,55.88601805793873,52.428268513489854,56.38202921617587,52.72749573620508,19.999599999999873,4.761814058870503,3.999919999999975
2012-10-22,52.599998,52.900002,52.400002,52.900002,52.900002,13005865.0,58.68,28.42915,103.5,22.643929,326.0,86.0,16.903393,33.400002,28.0,16.620001,7373.040039,3016.959961,18.190001,21.459999,11.15,74.756142,100.699913,29.209999,1.183333,1104.5,79.257004,92.099998,26300.0,1681520120.0,2179294868.0,-497774748.0,1174592010.0,1294158218.0,-119566208.0,10680062596.0,14959972155.0,-4279909559.0,-0.006572732394366185,-0.0065944279180985,53.41232831580516,53.77474462387791,53.90075799040374,-0.3624163080727456,-0.4884296745985779,0.4214287142857143,0.43928514285714265,0.44047642857142866,53.78989881925865,52.81010346645563,55.759370540281964,52.24063088828946,56.355126330934624,52.5163033833511,0.0,0.0,0.0
2012-10-23,52.900002,53.099998,52.650002,52.900002,52.900002,30800049.0,58.310001,28.42915,101.5,21.905714,322.5,85.699997,16.945234,33.240002,28.049999,18.83,7337.47998,2990.459961,18.01,21.59,11.05,74.404762,101.198425,29.23,1.194167,1103.400024,79.989998,92.199997,26260.0,1588266240.0,2986130754.0,-1397864514.0,1315391219.0,1450188913.0,-134797694.0,9505817218.0,11882302156.0,-2376484938.0,0.0,0.0,53.28424673685387,53.658112274027516,53.8097801730943,-0.3738655371736428,-0.5255334362404298,0.4142852857142856,0.4321420714285712,0.44285709523809524,53.83500021193985,52.69357350234586,55.55669764418846,52.12187521295439,56.251272362899684,52.35825258948127,0.0,0.0,0.0
2012-10-24,50.549999,51.0,50.450001,51.0,51.0,18503895.0,57.630001,28.42915,102.5,22.029642,326.5,85.400002,16.86927,32.73,27.9,18.33,7314.879883,2981.699951,17.379999,21.459999,11.15,74.668297,99.204369,29.299999,1.164167,1102.5,79.82,92.199997,26000.0,3214996650.0,2588498916.0,626497734.0,1072772760.0,1614105332.0,-541332572.0,12549214472.0,16088132117.0,-3538917645.0,-0.03591686064586539,-0.03657774394711044,52.713185052640405,53.30369730415718,53.55434561190391,-0.5905122515167776,-0.841160559263507,0.45714228571428556,0.4428564999999998,0.44285685714285705,54.748801653494596,51.13691491793398,55.638250849352595,51.4331791506474,56.473557000035726,51.73120604758333,0.0,0.0,0.0
2012-10-25,50.950001,50.950001,50.450001,50.5,50.5,20563120.0,57.43,28.42915,101.0,21.769285,321.0,84.800003,16.880728,33.700001,27.879999,18.120001,7262.080078,2986.120117,17.200001,21.690001,11.25,74.843987,99.702888,29.26,1.180833,1103.0,79.837997,92.0,26440.0,2178024630.0,3734236048.0,-1556211418.0,1518933960.0,1583076445.0,-64142485.0,12593577111.0,15755320479.0,-3161743368.0,-0.00980392156862745,-0.009852296443011443,52.159888789480306,52.92987099693622,53.27667782900355,-0.7699822074559179,-1.1167890395232476,0.4999992857142855,0.43571378571428554,0.45476161904761897,54.99938680147999,50.02918691280572,55.67965414108585,50.741776001771285,56.6273429736874,51.105991407265,0.0,0.0,0.0
2012-10-26,50.700001,50.75,49.869999,49.91,49.91,26363027.0,59.040001,28.42915,98.099998,21.571428,318.5,87.300003,16.815722,33.830002,28.209999,17.809999,7134.060059,2987.949951,17.290001,21.950001,10.95,74.053383,99.702888,29.219999,1.205833,1097.0,80.235001,91.5,25740.0,2652242349.0,4075504409.0,-1423262060.0,2052193300.0,2409863127.0,-357669827.0,16824937137.0,18725045818.0,-1900108681.0,-0.01168316831683175,-0.011751952799796683,51.59741659211023,52.52722153067806,52.97061620818504,-0.929804938567834,-1.373199616074814,0.5399989999999997,0.47714249999999986,0.46095214285714275,55.01809031817167,49.013339967542606,55.62524886726693,50.05475298987594,56.7502731625554,50.45068026601602,0.0,0.0,0.0
2012-10-31,50.700001,50.700001,50.200001,50.400002,50.400002,6854134.0,58.610001,28.42915,92.699997,21.261429,324.5,88.699997,16.943991,33.029999,28.540001,18.6,7166.049805,2977.22998,17.15,21.629999,10.85,77.918564,99.503479,29.18,1.1875,1090.300049,79.683998,91.599998,26200.0,2216923640.0,3269871098.0,-1052947458.0,2080129750.0,2436213099.0,-356083349.0,19782940743.0,17983085867.0,1799854876.0,0.009817711881386578,0.009769831278344299,51.29806294408267,52.24359225992099,52.73692400744095,-0.9455293158383142,-1.4388610633582744,0.5614278571428569,0.47714249999999986,0.46571395238095226,54.37420488276081,48.728653974382055,55.39728101828574,49.675577981714255,56.70832351870564,50.02596352891341,14.670718562874358,10.913179994129258,9.176067415730408
2012-11-01,50.099998,50.549999,49.599998,50.349998,50.349998,16368191.0,59.73,28.42915,92.5,21.305,326.5,89.199997,17.125559,34.5,29.52,16.690001,7179.640137,3020.060059,17.51,22.26,10.55,78.884857,100.201401,29.209999,1.265833,1089.199951,79.860001,91.400002,25940.0,2940468324.0,2446534391.0,493933933.0,1447681600.0,1876032583.0,-428350983.0,16672562494.0,21899091545.0,-5226529051.0,-0.0009921428177721355,-0.000992635317237589,51.06104670806201,51.99111302526485,52.519930734037224,-0.9300663172028436,-1.458884025975216,0.6185709999999999,0.5199998571428571,0.4919043809523808,53.62832215359643,48.64596470354644,55.11529771030239,49.37898928969761,56.660037771096,49.64091556223731,14.7156423306741,11.764646115162567,8.239662921348362
2012-11-02,50.700001,50.700001,50.5,50.700001,50.700001,7148546.0,59.299999,28.42915,93.0,20.6,325.0,89.900002,17.133778,33.970001,29.5,17.59,7210.470215,2982.129883,17.35,22.059999,10.6,77.830719,104.189514,29.209999,1.222917,1089.800049,80.220001,91.699997,26540.0,2435549101.0,2655514678.0,-219965577.0,2036857150.0,1711759792.0,325097358.0,20442630972.0,19375873658.0,1066757314.0,0.0069514004747329074,0.006927350878378924,50.9707852810465,51.81896475522954,52.35448257639748,-0.8481794741830342,-1.3836972953509772,0.5757139999999998,0.4985713571428571,0.4847614285714284,52.77237907169888,48.87333607115828,54.97229978880048,49.150558925485235,56.48686303235156,49.39504296764844,26.42142045389945,21.123010094647086,14.794026217228526
2012-11-05,50.549999,50.700001,50.299999,50.5,50.5,8125841.0,60.43,28.42915,92.199997,20.879286,318.0,90.300003,17.010241,34.32,29.629999,18.42,7185.359863,2999.659912,17.4,21.84,10.55,76.864426,103.19249,29.18,1.254583,1091.5,80.5,92.400002,26820.0,1852639840.0,2070817950.0,-218178110.0,1309232639.0,1068553403.0,240679236.0,14557080603.0,12847230140.0,1709850463.0,-0.003944792821601726,-0.00395259403968895,50.85308896078488,51.6431027878656,52.185893251270436,-0.7900138270807204,-1.332804290485555,0.5685720000000002,0.4914286428571429,0.4776187142857142,51.14723355530088,49.81276673041341,54.82246317059324,48.92182382940675,56.266807804064335,49.17224086260233,54.12844036697262,15.775392633479948,11.048689138576835
2012-11-06,50.650002,50.950001,50.400002,50.900002,50.900002,9619098.0,60.369999,28.42915,93.400002,20.816071,310.0,90.400002,16.979357,35.279999,29.860001,17.58,7236.680176,3011.929932,17.48,21.73,10.55,78.884857,106.183571,29.219999,1.274583,1089.800049,80.160004,93.300003,26980.0,2714823057.0,2059958819.0,654864238.0,1717726959.0,1331265162.0,386461797.0,16574661793.0,14845588950.0,1729072843.0,0.007920831683168329,0.007889626567892716,50.86481722058866,51.54402268281685,52.06899404660949,-0.6792054622281896,-1.2041768260208272,0.5685720000000002,0.5128571428571428,0.4847616666666666,51.08343840349234,49.84799102507908,54.583461700423506,48.8251112995765,55.94523414415908,49.079528998698045,100.0,26.470627555814218,19.075190395063803
2012-11-07,50.900002,51.200001,50.650002,51.150002,51.150002,11045662.0,58.119999,28.42915,93.300003,19.928572,315.0,91.0,16.615721,33.959999,29.08,19.08,7287.180176,2937.290039,17.209999,20.91,10.65,79.324081,107.679115,29.219999,1.196667,1089.099976,80.290001,92.5,27240.0,2972889418.0,2551241942.0,421647476.0,2039205790.0,1164731231.0,874474559.0,19672116682.0,15372531193.0,4299585489.0,0.004911591162609384,0.004899568649111785,50.9361134154415,51.4914865917746,51.98544931509954,-0.5553731763331058,-1.0493358996580398,0.5757147142857144,0.5378569999999999,0.4823807619047618,51.366487125429714,49.750657160284575,54.232839802118576,48.84001919788142,55.601256722310964,49.0520781348319,100.0,33.15511595983111,23.892147935317187
2012-11-08,50.599998,50.75,50.5,50.75,50.75,9785443.0,60.669998,28.42915,92.300003,19.205357,317.0,90.5,16.246355,33.84,28.809999,18.49,7242.629883,2895.580078,16.83,20.83,10.6,79.851158,107.180603,29.09,1.171667,1085.699951,79.970001,93.0,27000.0,2503583427.0,3000189096.0,-496605669.0,1492219910.0,1473330046.0,18889864.0,20214314304.0,21506423146.0,-1292108842.0,-0.007820175647304972,-0.00785091357642198,50.88958506158112,51.392621712871325,51.87313574099958,-0.503036651290202,-0.9835506794184568,0.4857145714285715,0.5128567857142856,0.4799998571428571,51.25261553761497,50.10452874809931,53.84474271625482,48.84954456945946,55.20199518024062,49.037054153092704,50.0,22.45988103749684,17.721511509910812
2012-11-09,50.349998,51.299999,50.25,51.099998,51.099998,10005555.0,61.619999,28.42915,94.900002,19.537857,325.0,90.800003,16.513851,33.48,28.83,18.610001,7293.220215,2904.870117,16.82,20.799999,10.85,80.290382,106.682091,29.110001,1.174583,1088.300049,79.478996,92.5,26820.0,3757014310.0,2528580500.0,1228433810.0,2267219569.0,1658801720.0,608417849.0,19437411348.0,19313436053.0,123975295.0,0.0068965123152709236,0.00687284014881806,50.94218829618585,51.35360521782182,51.8028504918178,-0.41141692163597554,-0.8606621956319529,0.5642858571428572,0.562856857142857,0.5061902857142856,51.369778222931714,50.18736491992543,53.28210754573172,49.04789345426829,54.83297997161798,49.06797374266774,93.74953125234359,35.62868263473059,26.503284408336604
2012-11-12,51.299999,51.299999,50.849998,50.900002,50.900002,7505345.0,61.619999,28.42915,93.5,19.386786,322.0,91.300003,16.585335,33.610001,28.219999,16.68,7267.75,2904.25,16.860001,20.77,10.65,79.060547,106.682091,28.959999,1.172083,1057.099976,79.459999,92.199997,26900.0,1822723225.0,2555933025.0,-733209800.0,1053639399.0,1657552146.0,-603912747.0,13929420390.0,11321310515.0,2608109875.0,-0.003913816200149337,-0.003921495221507865,50.93164172213939,51.29312478877892,51.720773356197995,-0.3614830666395292,-0.7891316340586059,0.4928572857142858,0.5557141428571428,0.5109523333333333,51.313318308227394,50.400968834629765,52.742070209128556,49.252216790871444,54.46948000232796,49.098140378624414,61.53857988129271,33.110412635175585,26.470627555814218
2012-11-13,51.0,51.0,50.0,50.049999,50.049999,14839305.0,62.130001,28.42915,91.5,19.389286,320.0,90.300003,16.414724,33.279999,27.09,16.65,7136.049805,2883.889893,16.85,20.280001,10.5,77.040115,104.189514,28.99,1.144167,1088.900024,79.598,92.099998,26980.0,2184459260.0,3712085407.0,-1527626147.0,1485845240.0,1310145899.0,175699341.0,13434476942.0,22520807488.0,-9086330546.0,-0.016699468891965878,-0.01684047706799774,50.71123104160455,51.1273746836084,51.56888477836181,-0.4161436420038527,-0.8576537367572641,0.6071428571428571,0.5914284285714285,0.5347618571428571,51.52960705284001,49.99896523287428,52.21770802238596,49.36943569189975,54.32231426734618,48.93578230408239,0.0,4.68223767074413,3.7432867682959245
2012-11-14,49.950001,50.25,49.82,50.150002,50.150002,7656400.0,61.73,28.42915,91.5,19.174286,318.0,90.5,16.252831,33.029999,26.84,17.92,7159.75,2846.810059,17.66,19.959999,10.55,78.884857,104.688026,28.969999,1.110833,1088.5,79.459999,92.199997,27100.0,2270899941.0,2640690611.0,-369790670.0,1745366710.0,1917479469.0,-172112759.0,16083697640.0,17808768455.0,-1725070815.0,0.0019980619779832753,0.0019960685070934403,50.57092378120341,50.99705832579395,51.43989543487437,-0.4261345445905391,-0.8689716536709611,0.6114282857142855,0.5900001428571429,0.5314285238095238,51.596923456929986,49.83164940021287,51.38717503748232,49.80711153394627,54.15879715664937,48.81358512906492,9.091157024117285,19.354968782308678,6.417162343763554
2012-11-15,50.0,50.25,49.5,50.0,50.0,11845749.0,61.279999,28.42915,92.199997,18.772142,318.0,90.199997,16.121075,32.25,26.66,17.99,7143.839844,2836.939941,17.940001,20.030001,10.6,79.148392,104.688026,29.0,1.09625,1085.400024,80.199997,92.599998,26620.0,2412221474.0,2257206223.0,155015251.0,1516418140.0,1219022435.0,297395705.0,15300631183.0,16905948930.0,-1605317747.0,-0.0029910666803163962,-0.002995548860156738,50.428192835902564,50.8641172156881,51.3089958498858,-0.4359243797855328,-0.8808030139832326,0.639999857142857,0.6042859285714286,0.5552380476190476,51.59519385863504,49.57623556993639,51.339319428099564,49.712110000471874,53.95092845599497,48.71193002019551,0.0,7.258052809592494,2.406415825446171
2012-11-16,49.950001,50.349998,49.779999,49.939999,49.939999,13698858.0,61.93,28.42915,92.099998,18.845715,315.0,90.199997,16.119081,31.940001,26.52,16.41,7130.069824,2853.129883,17.99,20.190001,10.55,78.797012,100.699913,29.059999,1.096667,1087.599976,81.120003,92.599998,26140.0,2392769840.0,2561658513.0,-168888673.0,1741726590.0,1833656477.0,-91929887.0,17924755812.0,20856086580.0,-2931330768.0,-0.001200019999999995,-0.0012007406005478671,50.30614437692692,50.74090145359635,51.184541590805274,-0.43475707666942753,-0.8783972138783511,0.6428570000000003,0.6092858571428573,0.5728570000000001,51.38512002814764,49.440594257566644,51.35773221855082,49.61369706716347,53.64942441083058,48.674386351074176,0.0,2.419270291499817,0.8021118705285084
2012-11-19,50.299999,50.349998,50.049999,50.25,50.25,4365081.0,62.09,28.42915,91.0,20.204643,312.0,90.0,16.642868,32.75,26.73,15.24,7129.040039,2916.070068,18.299999,20.25,10.4,78.357788,99.702888,29.120001,1.128333,1090.0,81.526001,92.599998,26640.0,1706636040.0,2026788375.0,-320152335.0,1128975560.0,1520866030.0,-391890470.0,14150204337.0,13209884749.0,940319588.0,0.006207469087053841,0.00618828211158684,50.292108282695196,50.67544792645017,51.099583264368434,-0.3833396437549723,-0.8074749816732378,0.6499997142857146,0.5678571428571431,0.5585710952380952,51.27061658050355,49.412240562353595,51.33035760015643,49.68964311412928,53.304883653150306,48.71892691827828,26.72424717607515,25.61985383507311,9.09090422946306
2012-11-20,50.700001,50.700001,50.25,50.349998,50.349998,4985835.0,62.139999,28.42915,90.5,20.032499,308.0,90.400002,16.686705,32.810001,26.709999,15.08,7145.77002,2916.679932,18.34,19.51,10.3,78.972702,101.198425,29.139999,1.102083,1085.300049,81.349998,92.699997,27280.0,1557308808.0,2410085119.0,-852776311.0,1170862840.0,1299437132.0,-128574292.0,13101901866.0,11645576503.0,1456325363.0,0.0019900099502487435,0.001988032503439374,50.3065807120214,50.632054602923475,51.03143914942585,-0.32547389090207446,-0.7248584374044498,0.5642857142857147,0.5642857857142859,0.5633331428571429,50.88716357351053,49.581407855060895,51.329280538261024,49.683576747453266,52.81683987483077,48.8926846013597,42.708095703867485,33.88413086579116,13.173592814371327
